precision,recall,threshold
0.3895705521472393,0.900709219858156,0.34828155189309845
0.38863287250384027,0.8971631205673759,0.3489439841467945
0.3892307692307692,0.8971631205673759,0.3492619020613241
0.3898305084745763,0.8971631205673759,0.34969429669235513
0.3888888888888889,0.8936170212765957,0.35058911394114584
0.3894899536321484,0.8936170212765957,0.3523039164470934
0.38854489164086686,0.8900709219858156,0.3529414924717808
0.3891472868217054,0.8900709219858156,0.353007596553228
0.38975155279503104,0.8900709219858156,0.3532681435365819
0.38880248833592534,0.8865248226950354,0.35332536633884815
0.3878504672897196,0.8829787234042553,0.3552294541154749
0.38845553822152884,0.8829787234042553,0.3559938758338593
0.3890625,0.8829787234042553,0.3589028421665641
0.38967136150234744,0.8829787234042553,0.35940262426461117
0.3887147335423197,0.8794326241134752,0.36092920706600223
0.3877551020408163,0.875886524822695,0.3611866040982951
0.38836477987421386,0.875886524822695,0.3615404689565085
0.3889763779527559,0.875886524822695,0.36345319051855823
0.38958990536277605,0.875886524822695,0.363635965038802
0.3902053712480253,0.875886524822695,0.36537590044723633
0.38924050632911394,0.8723404255319149,0.36599612429525763
0.3898573692551506,0.8723404255319149,0.36631117558831683
0.3904761904761905,0.8723404255319149,0.3673260879368023
0.39109697933227344,0.8723404255319149,0.36759676408115743
0.39171974522292996,0.8723404255319149,0.36966321584843803
0.3923444976076555,0.8723404255319149,0.37056017549444026
0.3929712460063898,0.8723404255319149,0.37066097391041497
0.3936,0.8723404255319149,0.3712130976206239
0.3942307692307692,0.8723404255319149,0.3712750022014765
0.39486356340288925,0.8723404255319149,0.37136944009881256
0.3954983922829582,0.8723404255319149,0.37205990597703487
0.394524959742351,0.8687943262411347,0.3721891223135729
0.3951612903225806,0.8687943262411347,0.3727927812556286
0.39579967689822293,0.8687943262411347,0.3730136662993794
0.3948220064724919,0.8652482269503546,0.3734213665258113
0.39546191247974066,0.8652482269503546,0.37354166522677945
0.3961038961038961,0.8652482269503546,0.3745075537771188
0.3967479674796748,0.8652482269503546,0.3757006810147147
0.3973941368078176,0.8652482269503546,0.3759468790423026
0.39804241435562804,0.8652482269503546,0.3759827974629831
0.39869281045751637,0.8652482269503546,0.37737534209929524
0.3993453355155483,0.8652482269503546,0.37772117729456894
0.4,0.8652482269503546,0.3792211981547557
0.39901477832512317,0.8617021276595744,0.3792805650007452
0.3996710526315789,0.8617021276595744,0.37949908694701995
0.400329489291598,0.8617021276595744,0.37962330172843606
0.400990099009901,0.8617021276595744,0.38005855392489085
0.40165289256198344,0.8617021276595744,0.3813443910994584
0.402317880794702,0.8617021276595744,0.38226342275232345
0.40298507462686567,0.8617021276595744,0.3826404538690233
0.40365448504983387,0.8617021276595744,0.38484704028143574
0.40266222961730447,0.8581560283687943,0.38568764321082827
0.4033333333333333,0.8581560283687943,0.386068142821242
0.4040066777963272,0.8581560283687943,0.3863596460116844
0.40468227424749165,0.8581560283687943,0.3872185088431547
0.4036850921273032,0.8546099290780141,0.38764809042086307
0.40436241610738255,0.8546099290780141,0.38840019996676334
0.4050420168067227,0.8546099290780141,0.3892628075626139
0.4057239057239057,0.8546099290780141,0.38972262111155703
0.40472175379426645,0.851063829787234,0.3897902775692354
0.40540540540540543,0.851063829787234,0.39034240726933744
0.40609137055837563,0.851063829787234,0.39047592531831127
0.4067796610169492,0.851063829787234,0.3905500094473776
0.4057724957555178,0.8475177304964538,0.391344521844304
0.4064625850340136,0.8475177304964538,0.39171597077593645
0.4071550255536627,0.8475177304964538,0.39234038205262634
0.40784982935153585,0.8475177304964538,0.3924236929656496
0.40854700854700854,0.8475177304964538,0.39280717877949367
0.4075342465753425,0.8439716312056738,0.39498187611211255
0.4065180102915952,0.8404255319148937,0.39499989178504624
0.4072164948453608,0.8404255319148937,0.39579682206586875
0.4079173838209983,0.8404255319148937,0.39586914517650124
0.4086206896551724,0.8404255319148937,0.3960402548029414
0.40932642487046633,0.8404255319148937,0.39650696023971455
0.4083044982698962,0.8368794326241135,0.3974910970103972
0.4090121317157712,0.8368794326241135,0.39784992503120475
0.4079861111111111,0.8333333333333334,0.39831076216048966
0.40695652173913044,0.8297872340425532,0.40058645862762954
0.4059233449477352,0.8262411347517731,0.40136959086068325
0.40663176265270506,0.8262411347517731,0.4020867617026665
0.40559440559440557,0.8226950354609929,0.4022048169130782
0.4063047285464098,0.8226950354609929,0.40284181320028556
0.4070175438596491,0.8226950354609929,0.40335915427776475
0.4077328646748682,0.8226950354609929,0.40392088451420727
0.40669014084507044,0.8191489361702128,0.4051926339807172
0.4074074074074074,0.8191489361702128,0.40532150576036535
0.4081272084805654,0.8191489361702128,0.40541009811692424
0.4088495575221239,0.8191489361702128,0.4061950458202074
0.4078014184397163,0.8156028368794326,0.40682250925247504
0.40852575488454707,0.8156028368794326,0.40765838544689403
0.40747330960854095,0.8120567375886525,0.40811442630053174
0.40819964349376114,0.8120567375886525,0.4084424002212005
0.4089285714285714,0.8120567375886525,0.4091849775726087
0.40966010733452596,0.8120567375886525,0.4094633303581121
0.4103942652329749,0.8120567375886525,0.410321457889218
0.4111310592459605,0.8120567375886525,0.4103878538769718
0.4118705035971223,0.8120567375886525,0.4117905477689187
0.41081081081081083,0.8085106382978723,0.41366008532254883
0.41155234657039713,0.8085106382978723,0.4140034080247596
0.41229656419529837,0.8085106382978723,0.415091899318358
0.41304347826086957,0.8085106382978723,0.4151565722828403
0.41379310344827586,0.8085106382978723,0.4156921919460159
0.41454545454545455,0.8085106382978723,0.4157687687262945
0.41530054644808745,0.8085106382978723,0.41682240452002634
0.41605839416058393,0.8085106382978723,0.41752154417015136
0.41681901279707495,0.8085106382978723,0.41997091092758754
0.4175824175824176,0.8085106382978723,0.42032749302358985
0.41834862385321103,0.8085106382978723,0.42049233717524354
0.41911764705882354,0.8085106382978723,0.4206499961425882
0.4198895027624309,0.8085106382978723,0.4208584833340876
0.42066420664206644,0.8085106382978723,0.42130998560365795
0.4214417744916821,0.8085106382978723,0.42275293341171344
0.4222222222222222,0.8085106382978723,0.4230052040374734
0.4230055658627087,0.8085106382978723,0.42354449646606973
0.42193308550185876,0.8049645390070922,0.4250285612022634
0.4227188081936685,0.8049645390070922,0.42513246880262484
0.42350746268656714,0.8049645390070922,0.42665842783389757
0.42429906542056073,0.8049645390070922,0.4275575380158415
0.4250936329588015,0.8049645390070922,0.4281822736949738
0.425891181988743,0.8049645390070922,0.42831187645774904
0.4266917293233083,0.8049645390070922,0.42849367608078265
0.4274952919020716,0.8049645390070922,0.42924481529097824
0.42641509433962266,0.8014184397163121,0.4298031595865434
0.42722117202268434,0.8014184397163121,0.42996278920460834
0.42803030303030304,0.8014184397163121,0.43004481519226856
0.428842504743833,0.8014184397163121,0.4324114566053941
0.42775665399239543,0.7978723404255319,0.43274439452340036
0.4266666666666667,0.7943262411347518,0.4334755543548739
0.42748091603053434,0.7943262411347518,0.43384742814735805
0.42829827915869984,0.7943262411347518,0.43405387365474485
0.42911877394636017,0.7943262411347518,0.4340738297949354
0.42994241842610365,0.7943262411347518,0.4341981489935703
0.4307692307692308,0.7943262411347518,0.43428730419825173
0.4296724470134875,0.7907801418439716,0.43510870027424514
0.42857142857142855,0.7872340425531915,0.4351217772306806
0.42940038684719534,0.7872340425531915,0.43729274240059135
0.43023255813953487,0.7872340425531915,0.437912857110475
0.43106796116504853,0.7872340425531915,0.43828582117133813
0.43190661478599224,0.7872340425531915,0.4387290300305265
0.4327485380116959,0.7872340425531915,0.4388263314968109
0.431640625,0.7836879432624113,0.43937542603687707
0.4324853228962818,0.7836879432624113,0.4398710829595044
0.43137254901960786,0.7801418439716312,0.4411003429312743
0.43222003929273084,0.7801418439716312,0.44152709709826266
0.4330708661417323,0.7801418439716312,0.4428015675746912
0.4319526627218935,0.776595744680851,0.4431541286568264
0.43280632411067194,0.776595744680851,0.44439042599998385
0.43366336633663366,0.776595744680851,0.44458799576384933
0.43452380952380953,0.776595744680851,0.44567705136100094
0.43339960238568587,0.7730496453900709,0.4458079834642027
0.4342629482071713,0.7730496453900709,0.4463308439335499
0.4351297405189621,0.7730496453900709,0.44644363311844465
0.436,0.7730496453900709,0.44876933102286803
0.43687374749499,0.7730496453900709,0.448931824749752
0.43775100401606426,0.7730496453900709,0.44934537864762375
0.43661971830985913,0.7695035460992907,0.4497667876417656
0.4375,0.7695035460992907,0.45053329573867784
0.4383838383838384,0.7695035460992907,0.45241952984799205
0.4392712550607287,0.7695035460992907,0.4533385821549783
0.44016227180527384,0.7695035460992907,0.4535141072732303
0.4410569105691057,0.7695035460992907,0.45370376475793867
0.4419551934826884,0.7695035460992907,0.4543884425874949
0.44081632653061226,0.7659574468085106,0.4554518003238376
0.44171779141104295,0.7659574468085106,0.45591956093637925
0.4426229508196721,0.7659574468085106,0.45636413892190586
0.44353182751540043,0.7659574468085106,0.4569980738317814
0.4444444444444444,0.7659574468085106,0.45724895574932006
0.44536082474226807,0.7659574468085106,0.4579288168344657
0.4462809917355372,0.7659574468085106,0.45873365710110453
0.4472049689440994,0.7659574468085106,0.45954178649439426
0.44813278008298757,0.7659574468085106,0.4597394015835919
0.4490644490644491,0.7659574468085106,0.4601449482247661
0.45,0.7659574468085106,0.4621844218657525
0.4488517745302714,0.7624113475177305,0.4624129741278554
0.4476987447698745,0.7588652482269503,0.4628118668334869
0.44863731656184486,0.7588652482269503,0.4636055689875703
0.4495798319327731,0.7588652482269503,0.4656425989138592
0.45052631578947366,0.7588652482269503,0.4662116824161247
0.44936708860759494,0.7553191489361702,0.46798889622948037
0.4503171247357294,0.7553191489361702,0.46923316366466244
0.451271186440678,0.7553191489361702,0.46959331763864837
0.45222929936305734,0.7553191489361702,0.4706622524110776
0.451063829787234,0.75177304964539,0.4712682246625917
0.4520255863539446,0.75177304964539,0.472516772925263
0.452991452991453,0.75177304964539,0.47312773483316
0.4539614561027837,0.75177304964539,0.47386247717063107
0.45493562231759654,0.75177304964539,0.4741863498316153
